	Gene	merge1
26143	AT5G55440.Araport11.447	1
26144	AT5G55450.Araport11.447	4
26145	AT5G55460.Araport11.447	5
26146	AT5G55470.Araport11.447	26
26147	AT5G55480.Araport11.447	374
26148	AT5G55490.Araport11.447	86
26149	AT5G55500.Araport11.447	778
26150	AT5G55507.Araport11.447	20
26151	AT5G55508.Araport11.447	0
26152	AT5G55510.Araport11.447	669
26153	AT5G55520.Araport11.447	244
26154	AT5G55530.Araport11.447	1346
26155	AT5G55540.Araport11.447	166
26156	AT5G55550.Araport11.447	600
26157	AT5G55560.Araport11.447	166
26158	AT5G55565.Araport11.447	0
26159	AT5G55570.Araport11.447	4
26160	AT5G55580.Araport11.447	92
26161	AT5G55590.Araport11.447	237
26162	AT5G55600.Araport11.447	227
26163	AT5G55610.Araport11.447	2350
26164	AT5G55620.Araport11.447	13
26165	AT5G55630.Araport11.447	874
26166	AT5G55640.Araport11.447	417
26167	AT5G55650.Araport11.447	128
26168	AT5G55660.Araport11.447	1961
26169	AT5G55670.Araport11.447	186
26170	AT5G55680.Araport11.447	63
26171	AT5G55690.Araport11.447	0
26172	AT5G55700.Araport11.447	267
26173	AT5G55710.Araport11.447	389
26174	AT5G55720.Araport11.447	2
26175	AT5G55730.Araport11.447	1501
26176	AT5G55740.Araport11.447	9
26177	AT5G55750.Araport11.447	1
26178	AT5G55760.Araport11.447	273
26179	AT5G55770.Araport11.447	9
26180	AT5G55780.Araport11.447	88
26181	AT5G55790.Araport11.447	773
26182	AT5G55800.Araport11.447	5
26183	AT5G55810.Araport11.447	256
26184	AT5G55820.Araport11.447	237
26185	AT5G55830.Araport11.447	216
26186	AT5G55840.Araport11.447	32
26187	AT5G55850.Araport11.447	7168
26188	AT5G55855.Araport11.447	1
26189	AT5G55856.Araport11.447	1
26190	AT5G55860.Araport11.447	581
26191	AT5G55870.Araport11.447	1
26192	AT5G55880.Araport11.447	0
26193	AT5G55890.Araport11.447	0
26194	AT5G55893.Araport11.447	6
26195	AT5G55900.Araport11.447	41
26196	AT5G55910.Araport11.447	1434
26197	AT5G55920.Araport11.447	925
26198	AT5G55930.Araport11.447	11
26199	AT5G55940.Araport11.447	4254
26200	AT5G55950.Araport11.447	148
26201	AT5G55960.Araport11.447	711
26202	AT5G55970.Araport11.447	1416
26203	AT5G55980.Araport11.447	4
26204	AT5G55990.Araport11.447	943
26205	AT5G56000.Araport11.447	476
26206	AT5G56010.Araport11.447	6297
26207	AT5G56020.Araport11.447	927
26208	AT5G56030.Araport11.447	5718
26209	AT5G56040.Araport11.447	1443
26210	AT5G56050.Araport11.447	205
26211	AT5G56060.Araport11.447	3
26212	AT5G56070.Araport11.447	0
26213	AT5G56075.Araport11.447	3
26214	AT5G56080.Araport11.447	231
26215	AT5G56090.Araport11.447	652
26216	AT5G56100.Araport11.447	454
26217	AT5G56110.Araport11.447	2
26218	AT5G56120.Araport11.447	233
26219	AT5G56130.Araport11.447	636
26220	AT5G56140.Araport11.447	2058
26221	AT5G56150.Araport11.447	1616
26222	AT5G56160.Araport11.447	38
26223	AT5G56170.Araport11.447	4522
26224	AT5G56180.Araport11.447	377
26225	AT5G56190.Araport11.447	556
26226	AT5G56200.Araport11.447	24
26227	AT5G56210.Araport11.447	335
26228	AT5G56220.Araport11.447	283
26229	AT5G56230.Araport11.447	265
26230	AT5G56240.Araport11.447	534
26231	AT5G56250.Araport11.447	296
26232	AT5G56260.Araport11.447	778
26233	AT5G56270.Araport11.447	56
26234	AT5G56280.Araport11.447	1076
26235	AT5G56290.Araport11.447	697
26236	AT5G56300.Araport11.447	13
26237	AT5G56310.Araport11.447	61
26238	AT5G56320.Araport11.447	1754
26239	AT5G56325.Araport11.447	1
26240	AT5G56330.Araport11.447	3
26241	AT5G56340.Araport11.447	978
26242	AT5G56350.Araport11.447	4063
26243	AT5G56360.Araport11.447	3718
26244	AT5G56368.Araport11.447	1
26245	AT5G56369.Araport11.447	2
26246	AT5G56370.Araport11.447	226
26247	AT5G56380.Araport11.447	156
26248	AT5G56390.Araport11.447	5
26249	AT5G56400.Araport11.447	1
26250	AT5G56410.Araport11.447	2
26251	AT5G56420.Araport11.447	101
26252	AT5G56430.Araport11.447	0
26253	AT5G56440.Araport11.447	11
26254	AT5G56450.Araport11.447	180
26255	AT5G56452.Araport11.447	0
26256	AT5G56460.Araport11.447	563
26257	AT5G56470.Araport11.447	1
26258	AT5G56480.Araport11.447	0
26259	AT5G56490.Araport11.447	4
26260	AT5G56500.Araport11.447	1689
26261	AT5G56510.Araport11.447	0
26262	AT5G56520.Araport11.447	340
26263	AT5G56530.Araport11.447	1310
26264	AT5G56540.Araport11.447	27431
26265	AT5G56550.Araport11.447	1266
26266	AT5G56555.Araport11.447	0
26267	AT5G56560.Araport11.447	6
26268	AT5G56570.Araport11.447	1
26269	AT5G56580.Araport11.447	425
26270	AT5G56590.Araport11.447	156
26271	AT5G56600.Araport11.447	161
26272	AT5G56610.Araport11.447	324
26273	AT5G56620.Araport11.447	68
26274	AT5G56630.Araport11.447	1324
26275	AT5G56640.Araport11.447	7
26276	AT5G56650.Araport11.447	924
26277	AT5G56660.Araport11.447	760
26278	AT5G56670.Araport11.447	4406
26279	AT5G56680.Araport11.447	2459
26280	AT5G56690.Araport11.447	2
26281	AT5G56700.Araport11.447	5
26282	AT5G56710.Araport11.447	21454
26283	AT5G56720.Araport11.447	69
26284	AT5G56730.Araport11.447	275
26285	AT5G56740.Araport11.447	914
26286	AT5G56750.Araport11.447	2046
26287	AT5G56760.Araport11.447	6268
26288	AT5G56770.Araport11.447	0
26289	AT5G56780.Araport11.447	163
26290	AT5G56790.Araport11.447	300
26291	AT5G56795.Araport11.447	93
26292	AT5G56800.Araport11.447	5
26293	AT5G56810.Araport11.447	6
26294	AT5G56820.Araport11.447	0
26295	AT5G56840.Araport11.447	9
26296	AT5G56850.Araport11.447	10
26297	AT5G56860.Araport11.447	16
26298	AT5G56870.Araport11.447	10272
26299	AT5G56880.Araport11.447	0
26300	AT5G56890.Araport11.447	286
26301	AT5G56900.Araport11.447	261
26302	AT5G56910.Araport11.447	225
26303	AT5G56920.Araport11.447	0
26304	AT5G56930.Araport11.447	164
26305	AT5G56940.Araport11.447	1348
26306	AT5G56950.Araport11.447	5724
26307	AT5G56960.Araport11.447	5
26308	AT5G56970.Araport11.447	81
26309	AT5G56980.Araport11.447	1614
26310	AT5G56985.Araport11.447	0
26311	AT5G56990.Araport11.447	8
26312	AT5G57000.Araport11.447	766
26313	AT5G57010.Araport11.447	65
26314	AT5G57015.Araport11.447	577
26315	AT5G57020.Araport11.447	2421
26316	AT5G57030.Araport11.447	41
26317	AT5G57035.Araport11.447	737
26318	AT5G57040.Araport11.447	964
26319	AT5G57050.Araport11.447	387
26320	AT5G57060.Araport11.447	760
26321	AT5G57070.Araport11.447	275
26322	AT5G57080.Araport11.447	143
26323	AT5G57090.Araport11.447	1977
26324	AT5G57100.Araport11.447	509
26325	AT5G57110.Araport11.447	1537
26326	AT5G57120.Araport11.447	5088
26327	AT5G57123.Araport11.447	52
26328	AT5G57130.Araport11.447	62
26329	AT5G57140.Araport11.447	81
26330	AT5G57150.Araport11.447	2507
26331	AT5G57160.Araport11.447	176
26332	AT5G57170.Araport11.447	287
26333	AT5G57180.Araport11.447	55
26334	AT5G57190.Araport11.447	151
26335	AT5G57200.Araport11.447	39
26336	AT5G57210.Araport11.447	199
26337	AT5G57220.Araport11.447	130
26338	AT5G57230.Araport11.447	836
26339	AT5G57240.Araport11.447	3
26340	AT5G57250.Araport11.447	77
26341	AT5G57260.Araport11.447	7
26342	AT5G57270.Araport11.447	580
26343	AT5G57280.Araport11.447	637
26344	AT5G57290.Araport11.447	27974
26345	AT5G57300.Araport11.447	1018
26346	AT5G57320.Araport11.447	31
26347	AT5G57330.Araport11.447	2986
26348	AT5G57340.Araport11.447	485
26349	AT5G57345.Araport11.447	256
26350	AT5G57350.Araport11.447	528
26351	AT5G57360.Araport11.447	585
26352	AT5G57370.Araport11.447	1394
26353	AT5G57380.Araport11.447	4
26354	AT5G57390.Araport11.447	91
26355	AT5G57400.Araport11.447	130
26356	AT5G57410.Araport11.447	654
26357	AT5G57420.Araport11.447	164
26358	AT5G57440.Araport11.447	1931
26359	AT5G57450.Araport11.447	69
26360	AT5G57460.Araport11.447	1299
26361	AT5G57480.Araport11.447	378
26362	AT5G57490.Araport11.447	3523
26363	AT5G57500.Araport11.447	118
26364	AT5G57510.Araport11.447	19
26365	AT5G57520.Araport11.447	5
26366	AT5G57530.Araport11.447	707
26367	AT5G57535.Araport11.447	1
26368	AT5G57540.Araport11.447	291
26369	AT5G57550.Araport11.447	2
26370	AT5G57560.Araport11.447	48
26371	AT5G57565.Araport11.447	225
26372	AT5G57569.Araport11.447	0
26373	AT5G57567.Araport11.447	4
26374	AT5G57570.Araport11.447	12
26375	AT5G57580.Araport11.447	637
26376	AT5G57590.Araport11.447	98
26377	AT5G57610.Araport11.447	112
26378	AT5G57620.Araport11.447	638
26379	AT5G57625.Araport11.447	6006
26380	AT5G57630.Araport11.447	1309
26381	AT5G57640.Araport11.447	9
26382	AT5G57650.Araport11.447	1
26383	AT5G57655.Araport11.447	2344
26384	AT5G57660.Araport11.447	2477
26385	AT5G57670.Araport11.447	96
26386	AT5G57685.Araport11.447	945
26387	AT5G57690.Araport11.447	3
26388	AT5G57700.Araport11.447	910
26389	AT5G57710.Araport11.447	624
26390	AT5G57720.Araport11.447	2
26391	AT5G57740.Araport11.447	648
26392	AT5G57750.Araport11.447	0
26393	AT5G57760.Araport11.447	3
26394	AT5G57770.Araport11.447	304
26395	AT5G57780.Araport11.447	80
26396	AT5G57785.Araport11.447	1929
26397	AT5G57790.Araport11.447	75
26398	AT5G57800.Araport11.447	213
26399	AT5G57810.Araport11.447	4
26400	AT5G57815.Araport11.447	1206
26401	AT5G57820.Araport11.447	8
26402	AT5G57830.Araport11.447	986
26403	AT5G57840.Araport11.447	533
26404	AT5G57850.Araport11.447	413
26405	AT5G57860.Araport11.447	756
26406	AT5G57870.Araport11.447	2335
26407	AT5G57880.Araport11.447	41
26408	AT5G57887.Araport11.447	277
26409	AT5G57890.Araport11.447	305
26410	AT5G57900.Araport11.447	2567
26411	AT5G57910.Araport11.447	878
26412	AT5G57920.Araport11.447	159
26413	AT5G57930.Araport11.447	247
26414	AT5G57940.Araport11.447	617
26415	AT5G57950.Araport11.447	732
26416	AT5G57960.Araport11.447	157
26417	AT5G57970.Araport11.447	298
26418	AT5G57980.Araport11.447	322
26419	AT5G57990.Araport11.447	1006
26420	AT5G58000.Araport11.447	999
26421	AT5G58003.Araport11.447	402
26422	AT5G58005.Araport11.447	1448
26423	AT5G58010.Araport11.447	1860
26424	AT5G58020.Araport11.447	858
26425	AT5G58030.Araport11.447	2094
26426	AT5G58040.Araport11.447	1979
26427	AT5G58050.Araport11.447	4
26428	AT5G58060.Araport11.447	4386
26429	AT5G58070.Araport11.447	4333
26430	AT5G58080.Araport11.447	10
26431	AT5G58090.Araport11.447	1011
26432	AT5G58100.Araport11.447	1054
26433	AT5G58110.Araport11.447	10026
26434	AT5G58120.Araport11.447	7
26435	AT5G58130.Araport11.447	670
26436	AT5G58140.Araport11.447	96
26437	AT5G58150.Araport11.447	0
26438	AT5G58160.Araport11.447	204
26439	AT5G58170.Araport11.447	6
26440	AT5G58180.Araport11.447	4
26441	AT5G58190.Araport11.447	367
26442	AT5G58200.Araport11.447	1117
26443	AT5G58210.Araport11.447	303
26444	AT5G58220.Araport11.447	1945
26445	AT5G58230.Araport11.447	1690
26446	AT5G58240.Araport11.447	1737
26447	AT5G58250.Araport11.447	372
26448	AT5G58260.Araport11.447	10
26449	AT5G58270.Araport11.447	590
26450	AT5G58280.Araport11.447	53
26451	AT5G58290.Araport11.447	3912
26452	AT5G58300.Araport11.447	664
26453	AT5G58310.Araport11.447	1
26454	AT5G58320.Araport11.447	795
26455	AT5G58330.Araport11.447	298
26456	AT5G58340.Araport11.447	238
26457	AT5G58350.Araport11.447	2287
26458	AT5G58360.Araport11.447	92
26459	AT5G58370.Araport11.447	453
26460	AT5G58375.Araport11.447	4203
26461	AT5G58380.Araport11.447	318
26462	AT5G58390.Araport11.447	2
26463	AT5G58400.Araport11.447	4
26464	AT5G58410.Araport11.447	603
26465	AT5G58412.Araport11.447	3
26466	AT5G58420.Araport11.447	19242
26467	AT5G58430.Araport11.447	750
26468	AT5G58440.Araport11.447	682
26469	AT5G58450.Araport11.447	585
26470	AT5G58460.Araport11.447	8
26471	AT5G58470.Araport11.447	341
26472	AT5G58480.Araport11.447	338
26473	AT5G58490.Araport11.447	1476
26474	AT5G58500.Araport11.447	57
26475	AT5G58510.Araport11.447	551
26476	AT5G58520.Araport11.447	537
26477	AT5G58530.Araport11.447	396
26478	AT5G58540.Araport11.447	429
26479	AT5G58550.Araport11.447	229
26480	AT5G58560.Araport11.447	1394
26481	AT5G58570.Araport11.447	3
26482	AT5G58575.Araport11.447	703
26483	AT5G58580.Araport11.447	105
26484	AT5G58590.Araport11.447	1796
26485	AT5G58600.Araport11.447	443
26486	AT5G58610.Araport11.447	12
26487	AT5G58620.Araport11.447	1223
26488	AT5G58630.Araport11.447	3
26489	AT5G58640.Araport11.447	2009
26490	AT5G58650.Araport11.447	908
26491	AT5G58660.Araport11.447	233
26492	AT5G58670.Araport11.447	20
26493	AT5G58680.Araport11.447	15
26494	AT5G58690.Araport11.447	88
26495	AT5G58700.Araport11.447	898
26496	AT5G58710.Araport11.447	7242
26497	AT5G58720.Araport11.447	1323
26498	AT5G58730.Araport11.447	1356
26499	AT5G58740.Araport11.447	3642
26500	AT5G58750.Araport11.447	496
26501	AT5G58760.Araport11.447	393
26502	AT5G58770.Araport11.447	345
26503	AT5G58780.Araport11.447	151
26504	AT5G58782.Araport11.447	3
26505	AT5G58784.Araport11.447	496
26506	AT5G58787.Araport11.447	1071
26507	AT5G58790.Araport11.447	357
26508	AT5G58800.Araport11.447	1533
26509	AT5G58820.Araport11.447	20
26510	AT5G58830.Araport11.447	2
26511	AT5G58840.Araport11.447	92
26512	AT5G58850.Araport11.447	3
26513	AT5G58860.Araport11.447	2979
26514	AT5G58870.Araport11.447	576
26515	AT5G58880.Araport11.447	6
26516	AT5G58890.Araport11.447	2
26517	AT5G58900.Araport11.447	1347
26518	AT5G58910.Araport11.447	90
26519	AT5G58920.Araport11.447	822
26520	AT5G58930.Araport11.447	653
26521	AT5G58940.Araport11.447	530
26522	AT5G58950.Araport11.447	725
26523	AT5G58960.Araport11.447	649
26524	AT5G58970.Araport11.447	690
26525	AT5G58980.Araport11.447	58
26526	AT5G58990.Araport11.447	1998
26527	AT5G59000.Araport11.447	152
26528	AT5G59010.Araport11.447	526
26529	AT5G59020.Araport11.447	178
26530	AT5G59030.Araport11.447	378
26531	AT5G59040.Araport11.447	3
26532	AT5G59050.Araport11.447	199
26533	AT5G59060.Araport11.447	27
26534	AT5G59080.Araport11.447	60
26535	AT5G59070.Araport11.447	0
26536	AT5G59090.Araport11.447	3979
26537	AT5G59100.Araport11.447	12
26538	AT5G59105.Araport11.447	7
26539	AT5G59110.Araport11.447	4
26540	AT5G59120.Araport11.447	9
26541	AT5G59130.Araport11.447	18
26542	AT5G59140.Araport11.447	3882
26543	AT5G59150.Araport11.447	2344
26544	AT5G59160.Araport11.447	3243
26545	AT5G59170.Araport11.447	6
26546	AT5G59180.Araport11.447	951
26547	AT5G59190.Araport11.447	10
26548	AT5G59200.Araport11.447	13
26549	AT5G59210.Araport11.447	1686
26550	AT5G59220.Araport11.447	124
26551	AT5G59230.Araport11.447	0
26552	AT5G59240.Araport11.447	218
26553	AT5G59250.Araport11.447	486
26554	AT5G59260.Araport11.447	190
26555	AT5G59270.Araport11.447	40
26556	AT5G59280.Araport11.447	12
26557	AT5G59290.Araport11.447	4704
26558	AT5G59300.Araport11.447	1106
26559	AT5G59305.Araport11.447	1
26560	AT5G59310.Araport11.447	0
26561	AT5G59320.Araport11.447	37
26562	AT5G59330.Araport11.447	0
26563	AT5G59340.Araport11.447	21
26564	AT5G59350.Araport11.447	469
26565	AT5G59360.Araport11.447	111
26566	AT5G59370.Araport11.447	1
26567	AT5G59380.Araport11.447	1147
26568	AT5G59390.Araport11.447	5
26569	AT5G59400.Araport11.447	359
26570	AT5G59410.Araport11.447	693
26571	AT5G59420.Araport11.447	3229
26572	AT5G59430.Araport11.447	791
26573	AT5G59440.Araport11.447	844
26574	AT5G59450.Araport11.447	1068
26575	AT5G59460.Araport11.447	471
26576	AT5G59470.Araport11.447	488
26577	AT5G59480.Araport11.447	866
26578	AT5G59490.Araport11.447	242
26579	AT5G59500.Araport11.447	646
26580	AT5G59510.Araport11.447	422
26581	AT5G59520.Araport11.447	3253
26582	AT5G59530.Araport11.447	873
26583	AT5G59540.Araport11.447	2601
26584	AT5G59550.Araport11.447	378
26585	AT5G59560.Araport11.447	984
26586	AT5G59570.Araport11.447	478
26587	AT5G59580.Araport11.447	0
26588	AT5G59590.Araport11.447	517
26589	AT5G59610.Araport11.447	292
26590	AT5G59600.Araport11.447	0
26591	AT5G59613.Araport11.447	16130
26592	AT5G59616.Araport11.447	0
26593	AT5G59650.Araport11.447	24
26594	AT5G59660.Araport11.447	46
26595	AT5G59670.Araport11.447	16
26596	AT5G59680.Araport11.447	260
26597	AT5G59690.Araport11.447	8776
26598	AT5G59700.Araport11.447	22
26599	AT5G59710.Araport11.447	742
26600	AT5G59720.Araport11.447	14
26601	AT5G59730.Araport11.447	546
26602	AT5G59740.Araport11.447	706
26603	AT5G59750.Araport11.447	62
26604	AT5G59760.Araport11.447	18
26605	AT5G59770.Araport11.447	1344
26606	AT5G59780.Araport11.447	3622
26607	AT5G59790.Araport11.447	243
26608	AT5G59800.Araport11.447	298
26609	AT5G59810.Araport11.447	14
26610	AT5G59820.Araport11.447	922
26611	AT5G59830.Araport11.447	594
26612	AT5G59840.Araport11.447	1761
26613	AT5G59845.Araport11.447	53
26614	AT5G59850.Araport11.447	13767
26615	AT5G59860.Araport11.447	17
26616	AT5G59865.Araport11.447	90
26617	AT5G59870.Araport11.447	2962
26618	AT5G59880.Araport11.447	26598
26619	AT5G59890.Araport11.447	1385
26620	AT5G59895.Araport11.447	0
26621	AT5G59900.Araport11.447	80
26622	AT5G59910.Araport11.447	8042
26623	AT5G59920.Araport11.447	81
26624	AT5G59930.Araport11.447	186
26625	AT5G59940.Araport11.447	253
26626	AT5G59950.Araport11.447	3060
26627	AT5G59960.Araport11.447	2200
26628	AT5G59970.Araport11.447	4133
26629	AT5G59980.Araport11.447	152
26630	AT5G59990.Araport11.447	29
26631	AT5G60000.Araport11.447	1
26632	AT5G60010.Araport11.447	12
26633	AT5G60020.Araport11.447	934
26634	AT5G60030.Araport11.447	1356
26635	AT5G60040.Araport11.447	126
26636	AT5G60050.Araport11.447	115
26637	AT5G60060.Araport11.447	104
26638	AT5G60070.Araport11.447	1
26639	AT5G60080.Araport11.447	3
26640	AT5G60090.Araport11.447	1
26641	AT5G60100.Araport11.447	83
26642	AT5G60110.Araport11.447	0
26643	AT5G60120.Araport11.447	492
26644	AT5G60130.Araport11.447	2
26645	AT5G60140.Araport11.447	2
26646	AT5G60142.Araport11.447	8
26647	AT5G60150.Araport11.447	126
26648	AT5G60160.Araport11.447	2632
26649	AT5G60170.Araport11.447	380
26650	AT5G60180.Araport11.447	2
26651	AT5G60190.Araport11.447	271
26652	AT5G60200.Araport11.447	522
26653	AT5G60210.Araport11.447	301
26654	AT5G60215.Araport11.447	0
26655	AT5G60220.Araport11.447	7
26656	AT5G60230.Araport11.447	145
26657	AT5G60240.Araport11.447	0
26658	AT5G60250.Araport11.447	35
26659	AT5G60260.Araport11.447	0
26660	AT5G60265.Araport11.447	2
26661	AT5G60270.Araport11.447	239
26662	AT5G60280.Araport11.447	454
26663	AT5G60290.Araport11.447	2
26664	AT5G60300.Araport11.447	607
26665	AT5G60310.Araport11.447	16
26666	AT5G60320.Araport11.447	3
26667	AT5G60335.Araport11.447	91
26668	AT5G60340.Araport11.447	2363
26669	AT5G60350.Araport11.447	8
26670	AT5G60360.Araport11.447	20405
26671	AT5G60370.Araport11.447	354
26672	AT5G60380.Araport11.447	3
26673	AT5G60390.Araport11.447	115106
26674	AT5G60400.Araport11.447	1088
26675	AT5G60410.Araport11.447	1202
26676	AT5G60430.Araport11.447	161
26677	AT5G60440.Araport11.447	9
26678	AT5G60450.Araport11.447	128
26679	AT5G60460.Araport11.447	4615
26680	AT5G60470.Araport11.447	5
26681	AT5G60480.Araport11.447	5
26682	AT5G60490.Araport11.447	330
26683	AT5G60500.Araport11.447	8
26684	AT5G60510.Araport11.447	8
26685	AT5G60520.Araport11.447	574
26686	AT5G60530.Araport11.447	3914
26687	AT5G60540.Araport11.447	878
26688	AT5G60550.Araport11.447	1424
26689	AT5G60553.Araport11.447	1
26690	AT5G60560.Araport11.447	1
26691	AT5G60570.Araport11.447	681
26692	AT5G60580.Araport11.447	891
26693	AT5G60590.Araport11.447	479
26694	AT5G60600.Araport11.447	377
26695	AT5G60610.Araport11.447	83
26696	AT5G60615.Araport11.447	1
26697	AT5G60620.Araport11.447	3224
26698	AT5G60630.Araport11.447	44
26699	AT5G60640.Araport11.447	3466
26700	AT5G60650.Araport11.447	156
26701	AT5G60660.Araport11.447	7844
26702	AT5G60670.Araport11.447	15985
26703	AT5G60680.Araport11.447	2815
26704	AT5G60690.Araport11.447	220
26705	AT5G60700.Araport11.447	321
26706	AT5G60710.Araport11.447	284
26707	AT5G60720.Araport11.447	176
26708	AT5G60730.Araport11.447	281
26709	AT5G60740.Araport11.447	5
26710	AT5G60750.Araport11.447	710
26711	AT5G60760.Araport11.447	407
26712	AT5G60770.Araport11.447	5
26713	AT5G60780.Araport11.447	1
26714	AT5G60790.Araport11.447	5488
26715	AT5G60800.Araport11.447	100
26716	AT5G60805.Araport11.447	3
26717	AT5G60810.Araport11.447	61
26718	AT5G60820.Araport11.447	366
26719	AT5G60830.Araport11.447	2
26720	AT5G60840.Araport11.447	319
26721	AT5G60850.Araport11.447	530
26722	AT5G60860.Araport11.447	299
26723	AT5G60870.Araport11.447	209
26724	AT5G60880.Araport11.447	1
26725	AT5G60890.Araport11.447	2079
26726	AT5G60900.Araport11.447	10
26727	AT5G60910.Araport11.447	16
26728	AT5G60920.Araport11.447	5631
26729	AT5G60930.Araport11.447	396
26730	AT5G60940.Araport11.447	470
26731	AT5G60945.Araport11.447	0
26732	AT5G60950.Araport11.447	4799
26733	AT5G60960.Araport11.447	618
26734	AT5G60964.Araport11.447	0
26735	AT5G60970.Araport11.447	4
26736	AT5G60980.Araport11.447	1775
26737	AT5G60990.Araport11.447	1015
26738	AT5G61000.Araport11.447	347
26739	AT5G61010.Araport11.447	437
26740	AT5G61020.Araport11.447	5508
26741	AT5G61030.Araport11.447	750
26742	AT5G61040.Araport11.447	141
26743	AT5G61050.Araport11.447	1
26744	AT5G61060.Araport11.447	619
26745	AT5G61070.Araport11.447	9
26746	AT5G61090.Araport11.447	9
26747	AT5G61100.Araport11.447	5
26748	AT5G61110.Araport11.447	1
26749	AT5G61120.Araport11.447	6
26750	AT5G61130.Araport11.447	2102
26751	AT5G61140.Araport11.447	519
26752	AT5G61150.Araport11.447	1200
26753	AT5G61160.Araport11.447	2
26754	AT5G61170.Araport11.447	19823
26755	AT5G61180.Araport11.447	0
26756	AT5G61190.Araport11.447	236
